TIME,DEVICE NAME,TEMP (Celsius),HUMIDITY(%),DATE_ONLY
2026-01-31 18:56:11,Module_3,13.4,102.6,2026-01-31
2026-01-31 18:56:13,Module_2,13.2,32.3,2026-01-31
2026-01-31 18:57:15,Module_3,13.4,102.6,2026-01-31
2026-01-31 18:57:18,Module_2,13.2,31.4,2026-01-31
2026-01-31 18:58:19,Module_3,13.4,102.6,2026-01-31
2026-01-31 18:58:22,Module_2,13.2,32.5,2026-01-31
2026-01-31 18:59:24,Module_3,13.4,102.6,2026-01-31
2026-01-31 18:59:26,Module_2,13.2,37.1,2026-01-31
2026-01-31 19:00:30,Module_3,13.4,102.6,2026-01-31
2026-01-31 19:00:30,Module_2,13.2,32.3,2026-01-31
2026-01-31 19:01:35,Module_2,13.2,31.4,2026-01-31
2026-01-31 19:01:36,Module_3,13.5,102.6,2026-01-31
2026-01-31 19:02:39,Module_2,13.2,31.4,2026-01-31
2026-01-31 19:02:40,Module_3,13.4,95.0,2026-01-31
2026-01-31 19:03:44,Module_2,13.2,32.8,2026-01-31
2026-01-31 19:03:44,Module_3,13.5,102.6,2026-01-31
2026-01-31 19:04:48,Module_2,13.1,10.0,2026-01-31
2026-01-31 19:04:48,Module_3,13.4,95.0,2026-01-31
2026-01-31 19:05:52,Module_2,13.1,32.4,2026-01-31
2026-01-31 19:05:52,Module_3,13.4,95.0,2026-01-31
2026-01-31 19:06:56,Module_2,13.1,32.5,2026-01-31
2026-01-31 19:06:56,Module_3,13.4,95.0,2026-01-31
2026-01-31 19:08:02,Module_3,13.4,99.6,2026-01-31
2026-01-31 19:08:02,Module_2,13.1,32.7,2026-01-31
2026-01-31 19:09:06,Module_3,13.4,95.0,2026-01-31
2026-01-31 19:09:06,Module_2,13.1,32.3,2026-01-31
2026-01-31 19:10:10,Module_3,13.3,95.0,2026-01-31
2026-01-31 19:10:10,Module_2,13.1,31.6,2026-01-31
2026-01-31 19:11:15,Module_3,13.3,95.0,2026-01-31
2026-01-31 19:11:16,Module_2,13.0,32.4,2026-01-31
2026-01-31 19:12:20,Module_3,13.3,95.0,2026-01-31
2026-01-31 19:12:20,Module_2,13.0,31.9,2026-01-31
2026-01-31 19:13:24,Module_2,13.0,34.5,2026-01-31
2026-01-31 19:13:24,Module_3,13.3,95.0,2026-01-31
2026-01-31 19:14:28,Module_2,13.0,32.0,2026-01-31
2026-01-31 19:14:28,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:15:32,Module_3,13.3,95.0,2026-01-31
2026-01-31 19:15:32,Module_2,13.0,32.9,2026-01-31
2026-01-31 19:16:36,Module_3,13.3,95.0,2026-01-31
2026-01-31 19:16:36,Module_2,13.0,34.5,2026-01-31
2026-01-31 19:17:40,Module_3,13.3,95.0,2026-01-31
2026-01-31 19:17:40,Module_2,13.1,30.9,2026-01-31
2026-01-31 19:18:44,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:18:44,Module_2,13.0,32.6,2026-01-31
2026-01-31 19:19:48,Module_2,13.0,33.5,2026-01-31
2026-01-31 19:19:49,Module_3,13.4,95.0,2026-01-31
2026-01-31 19:20:52,Module_3,13.4,95.0,2026-01-31
2026-01-31 19:20:53,Module_2,13.0,33.2,2026-01-31
2026-01-31 19:21:57,Module_3,13.3,95.0,2026-01-31
2026-01-31 19:21:57,Module_2,13.0,32.2,2026-01-31
2026-01-31 19:23:02,Module_2,12.9,32.5,2026-01-31
2026-01-31 19:23:02,Module_3,13.3,95.0,2026-01-31
2026-01-31 19:24:06,Module_2,12.9,33.2,2026-01-31
2026-01-31 19:24:06,Module_3,13.1,95.0,2026-01-31
2026-01-31 19:25:10,Module_2,12.9,32.4,2026-01-31
2026-01-31 19:25:10,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:26:14,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:26:14,Module_2,13.1,33.3,2026-01-31
2026-01-31 19:27:18,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:27:19,Module_2,12.9,33.0,2026-01-31
2026-01-31 19:28:22,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:28:23,Module_2,13.0,30.2,2026-01-31
2026-01-31 19:29:27,Module_2,12.9,32.8,2026-01-31
2026-01-31 19:29:26,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:30:35,Module_2,13.0,32.7,2026-01-31
2026-01-31 19:30:39,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:31:39,Module_2,12.9,32.5,2026-01-31
2026-01-31 19:31:40,Module_3,13.1,95.0,2026-01-31
2026-01-31 19:32:44,Module_2,12.9,32.9,2026-01-31
2026-01-31 19:32:44,Module_3,13.3,95.0,2026-01-31
2026-01-31 19:33:48,Module_2,12.9,32.0,2026-01-31
2026-01-31 19:33:48,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:34:52,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:34:52,Module_2,12.8,37.2,2026-01-31
2026-01-31 19:35:56,Module_2,12.8,32.6,2026-01-31
2026-01-31 19:35:57,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:37:03,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:37:04,Module_2,12.5,33.0,2026-01-31
2026-01-31 19:38:07,Module_3,13.1,95.0,2026-01-31
2026-01-31 19:38:09,Module_2,12.8,32.5,2026-01-31
2026-01-31 19:39:12,Module_3,13.1,95.0,2026-01-31
2026-01-31 19:39:13,Module_2,12.9,32.4,2026-01-31
2026-01-31 19:40:17,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:40:17,Module_2,12.7,33.1,2026-01-31
2026-01-31 19:41:22,Module_2,12.8,33.6,2026-01-31
2026-01-31 19:41:22,Module_3,13.1,95.0,2026-01-31
2026-01-31 19:42:26,Module_3,13.1,95.0,2026-01-31
2026-01-31 19:42:26,Module_2,12.8,33.7,2026-01-31
2026-01-31 19:43:30,Module_3,13.2,95.0,2026-01-31
2026-01-31 19:43:30,Module_2,12.8,32.6,2026-01-31
2026-01-31 19:44:34,Module_2,12.8,32.1,2026-01-31
2026-01-31 19:44:35,Module_3,13.1,95.0,2026-01-31
2026-01-31 19:45:38,Module_3,13.1,95.0,2026-01-31
2026-01-31 19:45:39,Module_2,12.7,33.2,2026-01-31
2026-01-31 19:46:43,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:46:43,Module_2,12.7,37.3,2026-01-31
2026-01-31 19:47:47,Module_2,12.7,33.2,2026-01-31
2026-01-31 19:47:47,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:48:53,Module_2,12.7,34.0,2026-01-31
2026-01-31 19:48:53,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:49:57,Module_3,13.1,95.0,2026-01-31
2026-01-31 19:49:57,Module_2,12.7,32.3,2026-01-31
2026-01-31 19:51:03,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:51:04,Module_2,12.6,32.3,2026-01-31
2026-01-31 19:52:09,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:52:09,Module_2,12.6,33.2,2026-01-31
2026-01-31 19:53:13,Module_3,12.9,95.0,2026-01-31
2026-01-31 19:53:13,Module_2,12.6,33.0,2026-01-31
2026-01-31 19:54:17,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:54:18,Module_2,12.7,33.6,2026-01-31
2026-01-31 19:55:21,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:55:22,Module_2,12.6,33.7,2026-01-31
2026-01-31 19:56:25,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:56:26,Module_2,12.7,33.8,2026-01-31
2026-01-31 19:57:29,Module_2,12.6,33.9,2026-01-31
2026-01-31 19:57:29,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:58:33,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:58:33,Module_2,12.5,33.4,2026-01-31
2026-01-31 19:59:38,Module_3,13.0,95.0,2026-01-31
2026-01-31 19:59:38,Module_2,12.6,33.4,2026-01-31
2026-01-31 20:00:42,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:00:43,Module_2,12.7,34.6,2026-01-31
2026-01-31 20:01:46,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:01:47,Module_2,12.7,34.6,2026-01-31
2026-01-31 20:02:50,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:02:51,Module_2,12.6,32.9,2026-01-31
2026-01-31 20:03:54,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:03:56,Module_2,12.6,33.9,2026-01-31
2026-01-31 20:04:58,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:05:01,Module_2,12.6,32.2,2026-01-31
2026-01-31 20:06:02,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:06:05,Module_2,12.5,33.5,2026-01-31
2026-01-31 20:07:11,Module_2,12.6,33.4,2026-01-31
2026-01-31 20:07:13,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:08:15,Module_3,13.1,95.0,2026-01-31
2026-01-31 20:08:15,Module_2,12.6,33.7,2026-01-31
2026-01-31 20:09:19,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:09:20,Module_2,12.6,34.6,2026-01-31
2026-01-31 20:10:26,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:10:27,Module_2,12.6,33.2,2026-01-31
2026-01-31 20:11:30,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:11:31,Module_2,12.6,33.4,2026-01-31
2026-01-31 20:12:34,Module_2,12.6,33.4,2026-01-31
2026-01-31 20:12:35,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:13:40,Module_2,12.7,34.0,2026-01-31
2026-01-31 20:13:41,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:14:44,Module_2,12.6,33.7,2026-01-31
2026-01-31 20:14:45,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:15:49,Module_2,12.6,33.7,2026-01-31
2026-01-31 20:15:49,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:16:52,Module_2,12.5,34.1,2026-01-31
2026-01-31 20:16:53,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:17:56,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:17:56,Module_2,12.6,33.8,2026-01-31
2026-01-31 20:19:02,Module_2,12.6,34.6,2026-01-31
2026-01-31 20:19:02,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:20:08,Module_2,12.6,33.8,2026-01-31
2026-01-31 20:20:09,Module_3,13.3,95.0,2026-01-31
2026-01-31 20:21:15,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:21:16,Module_2,12.7,34.6,2026-01-31
2026-01-31 20:22:19,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:22:19,Module_2,12.6,34.3,2026-01-31
2026-01-31 20:23:24,Module_2,12.7,35.3,2026-01-31
2026-01-31 20:23:24,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:24:28,Module_2,12.6,33.6,2026-01-31
2026-01-31 20:24:28,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:25:31,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:25:32,Module_2,12.6,33.9,2026-01-31
2026-01-31 20:26:35,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:26:35,Module_2,13.3,33.6,2026-01-31
2026-01-31 20:27:41,Module_2,12.6,34.3,2026-01-31
2026-01-31 20:27:41,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:28:46,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:28:46,Module_2,12.6,34.6,2026-01-31
2026-01-31 20:29:50,Module_2,12.6,33.4,2026-01-31
2026-01-31 20:29:50,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:30:54,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:30:55,Module_2,12.6,34.7,2026-01-31
2026-01-31 20:31:58,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:31:58,Module_2,12.5,34.5,2026-01-31
2026-01-31 20:33:02,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:33:02,Module_2,12.5,35.8,2026-01-31
2026-01-31 20:34:07,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:34:07,Module_2,12.6,34.4,2026-01-31
2026-01-31 20:35:11,Module_2,12.5,35.1,2026-01-31
2026-01-31 20:35:11,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:36:15,Module_2,12.5,35.0,2026-01-31
2026-01-31 20:36:15,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:37:19,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:37:19,Module_2,12.6,33.8,2026-01-31
2026-01-31 20:38:24,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:38:25,Module_2,12.5,34.9,2026-01-31
2026-01-31 20:39:28,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:39:29,Module_2,12.5,34.0,2026-01-31
2026-01-31 20:40:32,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:40:32,Module_2,12.6,33.8,2026-01-31
2026-01-31 20:41:37,Module_2,12.6,33.9,2026-01-31
2026-01-31 20:41:36,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:42:41,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:42:41,Module_2,12.5,34.8,2026-01-31
2026-01-31 20:43:45,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:43:45,Module_2,12.5,32.4,2026-01-31
2026-01-31 20:44:49,Module_2,12.5,33.4,2026-01-31
2026-01-31 20:44:49,Module_3,12.8,95.0,2026-01-31
2026-01-31 20:45:55,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:45:55,Module_2,12.5,35.4,2026-01-31
2026-01-31 20:46:59,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:46:59,Module_2,12.5,34.8,2026-01-31
2026-01-31 20:48:03,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:48:03,Module_2,12.5,34.3,2026-01-31
2026-01-31 20:49:08,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:49:08,Module_2,12.5,35.7,2026-01-31
2026-01-31 20:50:11,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:50:12,Module_2,12.5,34.8,2026-01-31
2026-01-31 20:51:15,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:51:16,Module_2,12.5,32.4,2026-01-31
2026-01-31 20:52:19,Module_3,13.0,95.0,2026-01-31
2026-01-31 20:52:20,Module_2,12.5,33.9,2026-01-31
2026-01-31 20:53:24,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:53:24,Module_2,12.6,35.2,2026-01-31
2026-01-31 20:54:28,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:54:28,Module_2,12.5,34.2,2026-01-31
2026-01-31 20:55:34,Module_2,12.6,35.3,2026-01-31
2026-01-31 20:55:36,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:56:38,Module_2,12.4,36.1,2026-01-31
2026-01-31 20:56:40,Module_3,12.8,95.0,2026-01-31
2026-01-31 20:57:42,Module_2,12.5,35.6,2026-01-31
2026-01-31 20:57:44,Module_3,12.8,95.0,2026-01-31
2026-01-31 20:58:47,Module_2,12.6,35.2,2026-01-31
2026-01-31 20:58:48,Module_3,12.9,95.0,2026-01-31
2026-01-31 20:59:53,Module_2,12.5,34.5,2026-01-31
2026-01-31 20:59:54,Module_3,13.1,95.0,2026-01-31
2026-01-31 21:00:56,Module_2,12.6,35.4,2026-01-31
2026-01-31 21:00:58,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:02:00,Module_2,12.5,34.7,2026-01-31
2026-01-31 21:02:02,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:03:06,Module_2,12.5,34.9,2026-01-31
2026-01-31 21:03:07,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:04:10,Module_2,12.5,34.6,2026-01-31
2026-01-31 21:04:11,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:05:14,Module_2,12.5,33.5,2026-01-31
2026-01-31 21:05:14,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:06:18,Module_2,12.6,35.3,2026-01-31
2026-01-31 21:06:19,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:07:22,Module_2,12.5,36.1,2026-01-31
2026-01-31 21:07:23,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:08:27,Module_2,12.4,36.1,2026-01-31
2026-01-31 21:08:27,Module_3,12.7,95.0,2026-01-31
2026-01-31 21:09:32,Module_2,12.5,33.5,2026-01-31
2026-01-31 21:09:33,Module_3,12.7,95.0,2026-01-31
2026-01-31 21:10:37,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:10:37,Module_2,12.4,34.7,2026-01-31
2026-01-31 21:11:41,Module_2,12.5,37.5,2026-01-31
2026-01-31 21:11:41,Module_3,12.7,95.0,2026-01-31
2026-01-31 21:12:45,Module_2,12.5,34.8,2026-01-31
2026-01-31 21:12:45,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:13:50,Module_2,12.4,34.8,2026-01-31
2026-01-31 21:13:51,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:14:54,Module_2,12.5,36.8,2026-01-31
2026-01-31 21:14:54,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:15:58,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:15:59,Module_2,12.5,37.4,2026-01-31
2026-01-31 21:17:03,Module_2,12.7,36.0,2026-01-31
2026-01-31 21:17:04,Module_3,12.7,95.0,2026-01-31
2026-01-31 21:18:08,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:18:08,Module_2,12.5,35.1,2026-01-31
2026-01-31 21:19:12,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:19:13,Module_2,12.4,34.7,2026-01-31
2026-01-31 21:20:17,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:20:18,Module_2,12.5,35.4,2026-01-31
2026-01-31 21:21:23,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:21:26,Module_2,12.5,35.5,2026-01-31
2026-01-31 21:22:28,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:22:30,Module_2,12.6,37.3,2026-01-31
2026-01-31 21:23:35,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:23:36,Module_2,12.5,35.5,2026-01-31
2026-01-31 21:24:41,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:24:42,Module_2,12.6,35.4,2026-01-31
2026-01-31 21:25:49,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:25:49,Module_2,12.6,33.9,2026-01-31
2026-01-31 21:26:52,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:26:53,Module_2,12.5,35.3,2026-01-31
2026-01-31 21:27:56,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:27:57,Module_2,12.7,36.0,2026-01-31
2026-01-31 21:29:01,Module_2,12.6,35.3,2026-01-31
2026-01-31 21:29:01,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:30:05,Module_2,12.6,34.1,2026-01-31
2026-01-31 21:30:06,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:31:10,Module_2,12.6,34.5,2026-01-31
2026-01-31 21:31:10,Module_3,13.3,95.0,2026-01-31
2026-01-31 21:32:14,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:32:17,Module_2,12.6,36.5,2026-01-31
2026-01-31 21:33:23,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:33:24,Module_2,12.6,35.2,2026-01-31
2026-01-31 21:34:28,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:34:29,Module_2,12.5,35.5,2026-01-31
2026-01-31 21:35:32,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:35:35,Module_2,12.6,33.9,2026-01-31
2026-01-31 21:36:37,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:36:39,Module_2,12.6,34.4,2026-01-31
2026-01-31 21:37:41,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:37:44,Module_2,12.7,34.6,2026-01-31
2026-01-31 21:38:46,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:38:49,Module_2,12.6,35.7,2026-01-31
2026-01-31 21:39:50,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:39:52,Module_2,12.6,37.0,2026-01-31
2026-01-31 21:40:54,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:40:56,Module_2,12.6,35.3,2026-01-31
2026-01-31 21:41:59,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:42:01,Module_2,12.7,35.6,2026-01-31
2026-01-31 21:43:03,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:43:06,Module_2,12.7,32.3,2026-01-31
2026-01-31 21:44:07,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:44:11,Module_2,12.7,36.7,2026-01-31
2026-01-31 21:45:11,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:45:15,Module_2,12.6,33.4,2026-01-31
2026-01-31 21:46:15,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:46:19,Module_2,12.6,34.7,2026-01-31
2026-01-31 21:47:19,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:47:23,Module_2,12.6,35.2,2026-01-31
2026-01-31 21:48:23,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:48:28,Module_2,12.7,36.7,2026-01-31
2026-01-31 21:49:28,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:49:34,Module_2,12.6,34.7,2026-01-31
2026-01-31 21:50:32,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:50:38,Module_2,12.6,37.3,2026-01-31
2026-01-31 21:51:37,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:51:42,Module_2,12.6,34.6,2026-01-31
2026-01-31 21:52:41,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:52:47,Module_2,12.6,37.4,2026-01-31
2026-01-31 21:53:45,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:53:51,Module_2,12.6,36.2,2026-01-31
2026-01-31 21:54:50,Module_3,12.8,95.0,2026-01-31
2026-01-31 21:54:55,Module_2,12.6,35.0,2026-01-31
2026-01-31 21:55:54,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:55:59,Module_2,12.6,34.5,2026-01-31
2026-01-31 21:56:59,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:57:04,Module_2,12.6,33.9,2026-01-31
2026-01-31 21:58:03,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:58:09,Module_2,12.6,35.4,2026-01-31
2026-01-31 21:59:08,Module_3,12.9,95.0,2026-01-31
2026-01-31 21:59:13,Module_2,12.6,32.3,2026-01-31
2026-01-31 22:00:12,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:00:17,Module_2,12.6,37.3,2026-01-31
2026-01-31 22:01:17,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:01:21,Module_2,12.6,34.9,2026-01-31
2026-01-31 22:02:22,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:02:25,Module_2,12.6,34.3,2026-01-31
2026-01-31 22:03:26,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:03:30,Module_2,12.5,35.4,2026-01-31
2026-01-31 22:04:31,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:04:36,Module_2,12.6,35.8,2026-01-31
2026-01-31 22:05:35,Module_3,12.9,95.0,2026-01-31
2026-01-31 22:05:40,Module_2,12.5,35.5,2026-01-31
2026-01-31 22:06:39,Module_3,12.7,95.0,2026-01-31
2026-01-31 22:06:44,Module_2,12.5,36.2,2026-01-31
2026-01-31 22:07:44,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:07:48,Module_2,12.5,34.8,2026-01-31
2026-01-31 22:08:48,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:08:52,Module_2,12.5,34.8,2026-01-31
2026-01-31 22:09:53,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:09:56,Module_2,12.5,36.8,2026-01-31
2026-01-31 22:10:57,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:11:01,Module_2,12.5,36.0,2026-01-31
2026-01-31 22:12:05,Module_2,12.5,34.7,2026-01-31
2026-01-31 22:12:05,Module_3,12.7,95.0,2026-01-31
2026-01-31 22:13:08,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:13:09,Module_2,12.5,36.2,2026-01-31
2026-01-31 22:14:12,Module_3,12.9,95.0,2026-01-31
2026-01-31 22:14:13,Module_2,12.5,35.4,2026-01-31
2026-01-31 22:15:17,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:15:19,Module_2,12.5,35.6,2026-01-31
2026-01-31 22:16:22,Module_3,12.7,95.0,2026-01-31
2026-01-31 22:16:23,Module_2,12.5,36.8,2026-01-31
2026-01-31 22:17:27,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:17:27,Module_2,12.5,35.8,2026-01-31
2026-01-31 22:18:32,Module_2,12.6,35.3,2026-01-31
2026-01-31 22:18:32,Module_3,12.9,95.0,2026-01-31
2026-01-31 22:19:36,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:19:37,Module_2,12.5,36.1,2026-01-31
2026-01-31 22:20:41,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:20:41,Module_2,12.5,35.4,2026-01-31
2026-01-31 22:21:45,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:21:45,Module_2,12.5,37.1,2026-01-31
2026-01-31 22:22:49,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:22:50,Module_2,12.6,36.5,2026-01-31
2026-01-31 22:23:54,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:23:54,Module_2,12.6,35.3,2026-01-31
2026-01-31 22:24:58,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:24:59,Module_2,12.6,37.3,2026-01-31
2026-01-31 22:26:02,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:26:03,Module_2,12.6,37.6,2026-01-31
2026-01-31 22:27:07,Module_2,12.6,35.9,2026-01-31
2026-01-31 22:27:08,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:28:11,Module_2,12.6,36.1,2026-01-31
2026-01-31 22:28:12,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:29:15,Module_2,12.6,37.3,2026-01-31
2026-01-31 22:29:16,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:30:20,Module_2,12.6,36.3,2026-01-31
2026-01-31 22:30:20,Module_3,12.9,95.0,2026-01-31
2026-01-31 22:31:24,Module_2,12.6,34.5,2026-01-31
2026-01-31 22:31:25,Module_3,12.9,95.0,2026-01-31
2026-01-31 22:32:28,Module_2,12.6,37.3,2026-01-31
2026-01-31 22:32:28,Module_3,12.9,95.0,2026-01-31
2026-01-31 22:33:32,Module_2,12.6,36.0,2026-01-31
2026-01-31 22:33:33,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:34:37,Module_2,12.6,35.3,2026-01-31
2026-01-31 22:34:37,Module_3,12.7,95.0,2026-01-31
2026-01-31 22:35:42,Module_2,12.6,37.3,2026-01-31
2026-01-31 22:35:42,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:36:46,Module_2,12.6,36.0,2026-01-31
2026-01-31 22:36:46,Module_3,13.0,95.0,2026-01-31
2026-01-31 22:37:50,Module_2,12.6,34.6,2026-01-31
2026-01-31 22:37:51,Module_3,12.9,95.0,2026-01-31
2026-01-31 22:38:54,Module_2,12.6,35.9,2026-01-31
2026-01-31 22:38:55,Module_3,12.7,95.0,2026-01-31
2026-01-31 22:39:58,Module_2,12.5,34.7,2026-01-31
2026-01-31 22:39:59,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:41:03,Module_3,12.8,95.0,2026-01-31
2026-01-31 22:41:03,Module_2,12.6,36.7,2026-01-31
2026-01-31 22:42:07,Module_3,12.7,95.0,2026-01-31
2026-01-31 22:42:08,Module_2,12.6,37.6,2026-01-31
